customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-03421,Male,0,No,No,62,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),80.98,5019.06,No
CUST-03422,Male,0,No,Yes,54,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,66.48,3593.63,No
CUST-03423,Male,0,No,Yes,2,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),49.2,99.9,No
CUST-03424,Male,0,Yes,No,10,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),25.83,254.57,Yes
CUST-03425,Male,1,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,25.14,124.89,No
CUST-03426,Female,0,No,No,68,No,No phone service,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),79.52,5403.06,No
CUST-03427,Female,0,Yes,No,7,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Two year,No,Electronic check,72.97,516.68,No
CUST-03428,Male,1,Yes,No,4,Yes,No,DSL,No,No,No,No,No,Yes,Two year,No,Mailed check,42.03,169.76,No
CUST-03429,Female,0,Yes,No,42,Yes,No,DSL,No,No,No,Yes,No,No,Two year,Yes,Credit card (automatic),28.13,1171.2,No
CUST-03430,Female,0,Yes,Yes,18,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,25.26,442.71,No
CUST-03431,Male,1,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Electronic check,81.58,84.47,Yes
CUST-03432,Female,0,Yes,No,45,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),98.13,4416.32,No
CUST-03433,Male,0,No,No,33,Yes,No,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Electronic check,59.31,1961.44,No
CUST-03434,Male,1,Yes,No,10,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,69.23,685.71,Yes
CUST-03435,Female,0,Yes,Yes,33,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),45.06,1486.71,No
CUST-03436,Male,0,No,No,15,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,37.17,560.22,Yes
CUST-03437,Male,0,No,No,12,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),40.5,480.06,No
CUST-03438,Male,0,Yes,No,29,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Mailed check,60.68,1754.69,No
CUST-03439,Male,0,No,Yes,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,22.87,249.49,No
CUST-03440,Male,0,Yes,No,1,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,55.91,66.5,No
CUST-03441,Male,1,Yes,No,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,29.96,1166.02,No
CUST-03442,Male,1,Yes,Yes,24,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Two year,Yes,Electronic check,59.57,1433.09,Yes
CUST-03443,Male,1,No,Yes,11,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,27.15,303.45,No
CUST-03444,Female,0,No,No,44,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),53.06,2332.79,Yes
CUST-03445,Female,0,No,Yes,7,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),81.51,571.56,Yes
CUST-03446,Female,1,No,No,18,No,No phone service,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,Yes,Mailed check,68.8,1228.48,No
CUST-03447,Male,1,No,No,59,No,No phone service,Fiber optic,Yes,No,Yes,No,No,Yes,One year,No,Mailed check,66.12,3910.72,No
CUST-03448,Male,0,No,No,50,Yes,Yes,DSL,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),67.76,3388.39,No
CUST-03449,Female,0,No,No,25,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,49.73,1242.41,Yes
CUST-03450,Female,0,Yes,No,3,Yes,No,DSL,No,Yes,No,No,No,No,One year,No,Bank transfer (automatic),45.27,128.9,Yes
CUST-03451,Female,0,Yes,No,56,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),71.37,3993.5,Yes
CUST-03452,Male,0,No,Yes,41,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),21.97,913.04,No
CUST-03453,Female,1,No,Yes,37,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,46.03,1702.17,No
CUST-03454,Female,0,No,Yes,6,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),70.94,422.52,No
CUST-03455,Male,0,Yes,No,26,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),35.33,915.82,No
CUST-03456,Female,0,No,No,2,Yes,Yes,DSL,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),49.81,85.05,No
CUST-03457,Male,0,No,Yes,59,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),109.84,6480.25,Yes
CUST-03458,Male,0,Yes,No,26,No,No phone service,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,98.04,2550.93,No
CUST-03459,Male,0,No,No,48,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,One year,Yes,Credit card (automatic),50.91,2439.12,No
CUST-03460,Female,0,No,No,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.1,21.42,No
CUST-03461,Female,0,No,Yes,39,No,No phone service,DSL,No,No,No,No,No,Yes,Two year,No,Electronic check,35.48,1385.06,No
CUST-03462,Male,0,No,No,53,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,56.34,2968.7,No
CUST-03463,Female,0,Yes,No,39,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,45.41,1772.14,Yes
CUST-03464,Female,0,Yes,Yes,19,Yes,No,DSL,No,Yes,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),52.67,1003.33,No
CUST-03465,Female,1,No,No,17,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),60.21,1018.78,Yes
CUST-03466,Female,0,No,Yes,8,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,37.17,301.09,No
CUST-03467,Male,0,No,No,62,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),56.59,3502.73,No
CUST-03468,Female,0,Yes,No,59,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,33.55,1980.22,Yes
CUST-03469,Male,1,Yes,No,9,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),106.22,956.72,Yes
CUST-03470,Male,0,Yes,Yes,11,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),47.75,530.23,No
CUST-03471,Female,0,Yes,No,43,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,61.01,2626.24,Yes
CUST-03472,Male,0,No,Yes,49,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,38.16,1868.48,Yes
CUST-03473,Female,0,No,No,25,No,No phone service,DSL,No,Yes,No,No,No,No,Two year,Yes,Electronic check,33.82,858.85,Yes
CUST-03474,Female,1,Yes,No,37,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),25.44,948.5,No
CUST-03475,Male,0,Yes,No,56,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.89,1109.01,No
CUST-03476,Male,0,Yes,No,6,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,43.12,257.39,No
CUST-03477,Male,0,Yes,Yes,58,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,57.75,3348.8,Yes
CUST-03478,Male,0,No,No,2,No,No phone service,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),61.48,115.46,No
CUST-03479,Female,0,No,Yes,22,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,38.95,852.29,No
CUST-03480,Female,0,No,Yes,38,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),57.28,2179.93,No
CUST-03481,Female,0,Yes,No,22,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,24.02,528.8,No
CUST-03482,Male,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,One year,No,Electronic check,88.52,170.96,Yes
CUST-03483,Male,0,Yes,Yes,53,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,77.99,4132.58,No
CUST-03484,Male,0,No,No,66,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,57.09,3762.7,Yes
CUST-03485,Female,0,No,Yes,43,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,52.43,2251.74,No
CUST-03486,Male,0,No,Yes,24,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Two year,No,Mailed check,77.18,1866.6,No
CUST-03487,Female,0,Yes,Yes,11,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Credit card (automatic),107.13,1179.66,No
CUST-03488,Male,0,Yes,No,7,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),65.48,462.3,Yes
CUST-03489,Female,0,No,No,52,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,47.92,2496.81,No
CUST-03490,Female,0,Yes,No,28,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),98.79,2767.17,Yes
CUST-03491,Male,0,Yes,Yes,34,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,No,Electronic check,63.63,2164.31,No
CUST-03492,Male,0,No,No,22,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),41.98,926.78,Yes
CUST-03493,Female,0,Yes,No,25,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,109.38,2734.93,Yes
CUST-03494,Female,0,No,No,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),25.77,1547.44,No
CUST-03495,Male,0,Yes,No,34,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,28.24,959.66,No
CUST-03496,Male,1,No,No,19,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,26.31,497.46,No
CUST-03497,Female,0,Yes,No,36,Yes,No,DSL,No,No,No,No,No,Yes,One year,Yes,Electronic check,59.59,2136.88,No
CUST-03498,Male,1,No,No,17,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),89.23,1512.25,Yes
CUST-03499,Female,0,Yes,No,15,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,30.66,458.23,No
CUST-03500,Female,0,No,No,66,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Credit card (automatic),51.65,3407.83,No
CUST-03501,Male,0,No,No,11,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Mailed check,88.69,981.61,Yes
CUST-03502,Male,1,Yes,Yes,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,24.28,1215.3,No
CUST-03503,Male,0,Yes,No,54,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,19.01,1028.23,No
CUST-03504,Male,0,Yes,No,11,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,43.55,471.71,Yes
CUST-03505,Male,0,Yes,Yes,41,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),36.85,1509.82,Yes
CUST-03506,Female,0,No,Yes,19,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.85,391.2,No
CUST-03507,Female,0,Yes,No,41,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.01,788.2,No
CUST-03508,Male,0,No,No,70,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,76.59,5356.6,No
CUST-03509,Male,0,No,Yes,20,No,No phone service,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),69.0,1382.17,No
CUST-03510,Male,0,Yes,Yes,7,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),80.87,579.71,No
CUST-03511,Female,0,No,No,5,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),68.62,345.36,No
CUST-03512,Male,0,Yes,Yes,7,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Credit card (automatic),41.52,274.56,No
CUST-03513,Male,0,Yes,Yes,2,No,No phone service,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),49.25,103.76,Yes
CUST-03514,Female,1,Yes,No,45,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),52.97,2383.19,Yes
CUST-03515,Female,1,No,No,42,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),43.18,1805.92,Yes
CUST-03516,Male,1,Yes,No,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,21.92,307.49,No
CUST-03517,Male,0,No,Yes,11,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),48.9,541.22,No
CUST-03518,Male,1,Yes,No,28,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,No,Credit card (automatic),45.5,1267.61,No
CUST-03519,Female,0,No,Yes,40,Yes,No,Fiber optic,No,Yes,No,No,No,No,Two year,No,Bank transfer (automatic),79.47,3181.08,No
CUST-03520,Male,0,No,No,10,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,45.84,460.28,Yes
CUST-03521,Male,0,Yes,Yes,67,Yes,No,DSL,No,Yes,No,No,Yes,No,Two year,No,Bank transfer (automatic),30.9,2076.91,No
CUST-03522,Male,0,No,Yes,17,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,49.72,845.4,No
CUST-03523,Female,1,No,No,23,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),36.91,851.21,No
CUST-03524,Female,0,Yes,No,53,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),47.47,2508.06,No
CUST-03525,Male,0,Yes,Yes,7,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,32.21,227.59,No
CUST-03526,Male,0,Yes,No,6,Yes,No,DSL,No,Yes,No,Yes,Yes,No,One year,Yes,Electronic check,34.04,205.87,Yes
CUST-03527,Female,0,No,No,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),19.76,788.75,No
CUST-03528,Female,0,No,No,64,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Mailed check,107.08,6855.89,No
CUST-03529,Female,0,Yes,No,6,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,67.78,411.84,No
CUST-03530,Female,0,Yes,No,15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,25.3,376.48,No
CUST-03531,Female,0,No,No,27,Yes,No,DSL,No,Yes,No,No,No,Yes,Two year,No,Electronic check,49.43,1332.81,No
CUST-03532,Female,0,No,Yes,30,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,26.51,806.55,No
CUST-03533,Female,0,No,No,24,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,25.24,596.97,No
CUST-03534,Female,0,No,Yes,8,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Electronic check,85.35,688.68,No
CUST-03535,Female,1,Yes,Yes,44,No,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.19,2000.75,Yes
CUST-03536,Male,0,Yes,Yes,6,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Credit card (automatic),56.23,329.67,No
CUST-03537,Male,0,Yes,Yes,63,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,51.34,3242.24,No
CUST-03538,Male,0,No,No,11,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,No,Mailed check,58.81,650.98,Yes
CUST-03539,Female,0,Yes,No,64,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),92.64,5933.98,No
CUST-03540,Male,0,Yes,No,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),20.91,1088.58,No
CUST-03541,Female,0,No,Yes,28,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),84.73,2369.35,No
CUST-03542,Female,0,Yes,No,65,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,71.69,4655.53,No
CUST-03543,Male,0,Yes,No,5,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),67.45,335.79,No
CUST-03544,Female,0,No,No,67,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,No,Electronic check,54.41,3651.21,No
CUST-03545,Male,0,Yes,Yes,16,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),86.42,1390.6,No
CUST-03546,Male,0,Yes,Yes,21,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),48.57,1028.38,No
CUST-03547,Male,0,No,No,11,No,No phone service,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),53.33,585.28,No
CUST-03548,Female,1,Yes,No,4,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),69.56,273.21,Yes
CUST-03549,Male,0,Yes,No,34,Yes,Yes,DSL,No,Yes,No,No,No,Yes,One year,No,Mailed check,60.09,2042.91,No
CUST-03550,Female,0,No,Yes,39,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),91.45,3576.01,No
CUST-03551,Male,0,Yes,Yes,43,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Credit card (automatic),50.92,2189.47,No
CUST-03552,Male,1,No,Yes,6,No,No phone service,DSL,No,Yes,No,No,No,Yes,One year,Yes,Mailed check,47.66,283.64,No
CUST-03553,Male,0,Yes,No,44,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),34.29,1516.7,Yes
CUST-03554,Female,0,Yes,No,7,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,69.69,481.38,Yes
CUST-03555,Female,0,Yes,Yes,11,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,94.07,1032.01,Yes
CUST-03556,Female,1,Yes,No,11,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,92.33,1009.75,No
CUST-03557,Male,1,Yes,No,68,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,One year,No,Mailed check,59.79,4072.97,No
CUST-03558,Male,0,Yes,No,4,Yes,No,DSL,No,No,No,No,Yes,No,Two year,No,Bank transfer (automatic),42.79,173.86,No
CUST-03559,Female,0,No,Yes,37,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),63.53,2355.55,Yes
CUST-03560,Female,0,Yes,No,2,Yes,No,DSL,No,No,No,Yes,Yes,No,Two year,No,Mailed check,54.68,104.44,Yes
CUST-03561,Female,0,No,No,54,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.42,2459.35,No
CUST-03562,Female,0,Yes,No,65,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),72.15,4675.26,No
CUST-03563,Female,0,Yes,No,25,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,95.21,2373.84,Yes
CUST-03564,Female,0,Yes,Yes,36,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,54.37,1958.14,No
CUST-03565,Male,0,No,Yes,5,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),27.51,142.09,Yes
CUST-03566,Female,0,No,No,1,No,No phone service,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Mailed check,104.08,104.08,Yes
CUST-03567,Male,0,No,No,10,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),108.1,1071.13,Yes
CUST-03568,Male,0,Yes,No,34,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),80.36,2727.75,No
CUST-03569,Female,1,Yes,No,55,No,No phone service,DSL,No,No,Yes,No,No,Yes,Two year,No,Mailed check,46.26,2538.69,No
CUST-03570,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Electronic check,94.62,108.6,No
CUST-03571,Male,0,Yes,No,17,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Two year,Yes,Mailed check,99.82,1700.39,No
CUST-03572,Female,0,Yes,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,26.0,26.0,Yes
CUST-03573,Female,0,Yes,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),23.93,255.35,No
CUST-03574,Male,0,Yes,No,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.25,561.65,No
